Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
235    1.759163e-05   1.775063e-05   2.153837e-05   2.180994e-05   2.151622e-05   2.156598e-05   2.226404e-05   2.331933e-05   2.163919e-05   2.167486e-05   9.058755e-06   2.083373e-05   5.922423e-09   5.104237e-09   1.321746e-05   1.557683e-05   1.990093e-05   2.519728e-05   9.788977e-06   1.138956e-05   2.155874e-05   2.148704e-05   1.052136e-08   7.800750e-09   5.963223e-06   5.022157e-06   6.144607e-06   6.959588e-06   6.584927e-06   6.146754e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
236    1.759726e-05   1.775628e-05   2.154333e-05   2.181494e-05   2.152371e-05   2.157350e-05   2.226826e-05   2.332357e-05   2.164558e-05   2.168126e-05   9.061956e-06   2.083751e-05   5.924495e-09   5.105972e-09   1.322165e-05   1.558097e-05   1.990477e-05   2.520105e-05   9.791997e-06   1.139340e-05   2.156626e-05   2.149451e-05   1.052513e-08   7.803398e-09   5.965292e-06   5.023911e-06   6.146754e-06   6.962019e-06   6.587159e-06   6.148838e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
237    1.760271e-05   1.776176e-05   2.154814e-05   2.181978e-05   2.153097e-05   2.158080e-05   2.227236e-05   2.332768e-05   2.165178e-05   2.168747e-05   9.065059e-06   2.084118e-05   5.926506e-09   5.107657e-09   1.322571e-05   1.558498e-05   1.990850e-05   2.520470e-05   9.794926e-06   1.139713e-05   2.157355e-05   2.150176e-05   1.052879e-08   7.805968e-09   5.967299e-06   5.025612e-06   6.148838e-06   6.964379e-06   6.589325e-06   6.150859e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
238    1.760800e-05   1.776708e-05   2.155281e-05   2.182447e-05   2.153801e-05   2.158788e-05   2.227633e-05   2.333166e-05   2.165779e-05   2.169350e-05   9.068065e-06   2.084473e-05   5.928458e-09   5.109293e-09   1.322965e-05   1.558887e-05   1.991211e-05   2.520824e-05   9.797766e-06   1.140073e-05   2.158063e-05   2.150879e-05   1.053234e-08   7.808462e-09   5.969247e-06   5.027263e-06   6.150859e-06   6.966667e-06   6.591426e-06   6.152820e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
239    1.761313e-05   1.777224e-05   2.155733e-05   2.182902e-05   2.154485e-05   2.159475e-05   2.228017e-05   2.333552e-05   2.166363e-05   2.169935e-05   9.070979e-06   2.084816e-05   5.930353e-09   5.110881e-09   1.323346e-05   1.559264e-05   1.991560e-05   2.521167e-05   9.800520e-06   1.140422e-05   2.158750e-05   2.151561e-05   1.053579e-08   7.810884e-09   5.971137e-06   5.028865e-06   6.152820e-06   6.968888e-06   6.593464e-06   6.154722e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
240    1.761811e-05   1.777724e-05   2.156172e-05   2.183343e-05   2.155148e-05   2.160141e-05   2.228390e-05   2.333926e-05   2.166929e-05   2.170502e-05   9.073802e-06   2.085149e-05   5.932191e-09   5.112423e-09   1.323715e-05   1.559629e-05   1.991899e-05   2.521499e-05   9.803190e-06   1.140760e-05   2.159416e-05   2.152223e-05   1.053913e-08   7.813233e-09   5.972970e-06   5.030419e-06   6.154722e-06   6.971041e-06   6.595441e-06   6.156568e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
241    1.762294e-05   1.778208e-05   2.156597e-05   2.183771e-05   2.155791e-05   2.160788e-05   2.228751e-05   2.334289e-05   2.167477e-05   2.171052e-05   9.076538e-06   2.085472e-05   5.933976e-09   5.113919e-09   1.324073e-05   1.559982e-05   1.992227e-05   2.521821e-05   9.805779e-06   1.141088e-05   2.160062e-05   2.152865e-05   1.054238e-08   7.815513e-09   5.974749e-06   5.031927e-06   6.156568e-06   6.973131e-06   6.597359e-06   6.158358e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
242    1.762762e-05   1.778679e-05   2.157009e-05   2.184185e-05   2.156415e-05   2.161415e-05   2.229101e-05   2.334640e-05   2.168010e-05   2.171585e-05   9.079189e-06   2.085784e-05   5.935708e-09   5.115371e-09   1.324419e-05   1.560325e-05   1.992545e-05   2.522132e-05   9.808290e-06   1.141405e-05   2.160689e-05   2.153487e-05   1.054552e-08   7.817726e-09   5.976474e-06   5.033389e-06   6.158358e-06   6.975157e-06   6.599219e-06   6.160094e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
243    1.763216e-05   1.779135e-05   2.157409e-05   2.184587e-05   2.157020e-05   2.162024e-05   2.229440e-05   2.334981e-05   2.168526e-05   2.172102e-05   9.081758e-06   2.086087e-05   5.937388e-09   5.116781e-09   1.324755e-05   1.560657e-05   1.992853e-05   2.522435e-05   9.810724e-06   1.141712e-05   2.161298e-05   2.154092e-05   1.054858e-08   7.819873e-09   5.978148e-06   5.034807e-06   6.160094e-06   6.977123e-06   6.601023e-06   6.161778e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
244    1.763656e-05   1.779577e-05   2.157796e-05   2.184977e-05   2.157608e-05   2.162614e-05   2.229769e-05   2.335311e-05   2.169026e-05   2.172604e-05   9.084247e-06   2.086379e-05   5.939019e-09   5.118148e-09   1.325080e-05   1.560979e-05   1.993151e-05   2.522727e-05   9.813084e-06   1.142009e-05   2.161888e-05   2.154678e-05   1.055154e-08   7.821957e-09   5.979772e-06   5.036183e-06   6.161778e-06   6.979029e-06   6.602773e-06   6.163412e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
245    1.764083e-05   1.780006e-05   2.158171e-05   2.185355e-05   2.158177e-05   2.163186e-05   2.230087e-05   2.335630e-05   2.169512e-05   2.173090e-05   9.086659e-06   2.086663e-05   5.940602e-09   5.119476e-09   1.325396e-05   1.561291e-05   1.993439e-05   2.523011e-05   9.815372e-06   1.142296e-05   2.162460e-05   2.155246e-05   1.055441e-08   7.823979e-09   5.981346e-06   5.037518e-06   6.163412e-06   6.980878e-06   6.604470e-06   6.164996e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
246    1.764497e-05   1.780421e-05   2.158535e-05   2.185721e-05   2.158730e-05   2.163741e-05   2.230396e-05   2.335940e-05   2.169983e-05   2.173562e-05   9.088996e-06   2.086938e-05   5.942137e-09   5.120764e-09   1.325701e-05   1.561593e-05   1.993719e-05   2.523285e-05   9.817590e-06   1.142575e-05   2.163015e-05   2.155797e-05   1.055720e-08   7.825940e-09   5.982874e-06   5.038812e-06   6.164996e-06   6.982671e-06   6.606115e-06   6.166532e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
247    1.764898e-05   1.780824e-05   2.158888e-05   2.186076e-05   2.159265e-05   2.164280e-05   2.230695e-05   2.336241e-05   2.170439e-05   2.174020e-05   9.091260e-06   2.087204e-05   5.943627e-09   5.122015e-09   1.325997e-05   1.561886e-05   1.993990e-05   2.523551e-05   9.819740e-06   1.142845e-05   2.163553e-05   2.156332e-05   1.055990e-08   7.827843e-09   5.984355e-06   5.040067e-06   6.166532e-06   6.984410e-06   6.607712e-06   6.168022e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
248    1.765288e-05   1.781215e-05   2.159230e-05   2.186420e-05   2.159785e-05   2.164802e-05   2.230985e-05   2.336532e-05   2.170882e-05   2.174463e-05   9.093454e-06   2.087461e-05   5.945072e-09   5.123228e-09   1.326283e-05   1.562170e-05   1.994252e-05   2.523809e-05   9.821825e-06   1.143106e-05   2.164075e-05   2.156851e-05   1.056252e-08   7.829689e-09   5.985792e-06   5.041285e-06   6.168022e-06   6.986097e-06   6.609259e-06   6.169467e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
249    1.765665e-05   1.781594e-05   2.159562e-05   2.186753e-05   2.160289e-05   2.165309e-05   2.231265e-05   2.336814e-05   2.171311e-05   2.174893e-05   9.095579e-06   2.087711e-05   5.946474e-09   5.124405e-09   1.326560e-05   1.562445e-05   1.994506e-05   2.524059e-05   9.823846e-06   1.143359e-05   2.164582e-05   2.157354e-05   1.056507e-08   7.831481e-09   5.987185e-06   5.042465e-06   6.169467e-06   6.987732e-06   6.610760e-06   6.170868e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
250    1.766031e-05   1.781961e-05   2.159883e-05   2.187076e-05   2.160778e-05   2.165800e-05   2.231537e-05   2.337087e-05   2.171727e-05   2.175310e-05   9.097638e-06   2.087952e-05   5.947834e-09   5.125547e-09   1.326829e-05   1.562711e-05   1.994752e-05   2.524301e-05   9.825805e-06   1.143603e-05   2.165073e-05   2.157842e-05   1.056753e-08   7.833218e-09   5.988537e-06   5.043611e-06   6.170868e-06   6.989318e-06   6.612216e-06   6.172227e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
251    1.766386e-05   1.782317e-05   2.160194e-05   2.187389e-05   2.161252e-05   2.166276e-05   2.231801e-05   2.337351e-05   2.172131e-05   2.175715e-05   9.099633e-06   2.088186e-05   5.949154e-09   5.126655e-09   1.327089e-05   1.562970e-05   1.994990e-05   2.524535e-05   9.827703e-06   1.143840e-05   2.165549e-05   2.158315e-05   1.056992e-08   7.834904e-09   5.989847e-06   5.044721e-06   6.172227e-06   6.990856e-06   6.613627e-06   6.173545e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
252    1.766729e-05   1.782662e-05   2.160496e-05   2.187693e-05   2.161711e-05   2.166738e-05   2.232056e-05   2.337608e-05   2.172522e-05   2.176107e-05   9.101565e-06   2.088413e-05   5.950434e-09   5.127730e-09   1.327342e-05   1.563220e-05   1.995221e-05   2.524762e-05   9.829544e-06   1.144070e-05   2.166011e-05   2.158773e-05   1.057224e-08   7.836539e-09   5.991118e-06   5.045798e-06   6.173545e-06   6.992347e-06   6.614995e-06   6.174822e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
253    1.767063e-05   1.782997e-05   2.160788e-05   2.187987e-05   2.162157e-05   2.167186e-05   2.232304e-05   2.337856e-05   2.172901e-05   2.176487e-05   9.103438e-06   2.088632e-05   5.951676e-09   5.128773e-09   1.327586e-05   1.563462e-05   1.995444e-05   2.524982e-05   9.831328e-06   1.144292e-05   2.166458e-05   2.159218e-05   1.057449e-08   7.838125e-09   5.992350e-06   5.046842e-06   6.174822e-06   6.993793e-06   6.616322e-06   6.176061e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
254    1.767386e-05   1.783321e-05   2.161072e-05   2.188272e-05   2.162589e-05   2.167620e-05   2.232543e-05   2.338097e-05   2.173269e-05   2.176855e-05   9.105251e-06   2.088844e-05   5.952881e-09   5.129785e-09   1.327822e-05   1.563697e-05   1.995660e-05   2.525195e-05   9.833057e-06   1.144507e-05   2.166893e-05   2.159650e-05   1.057667e-08   7.839663e-09   5.993545e-06   5.047854e-06   6.176061e-06   6.995195e-06   6.617608e-06   6.177262e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
255    1.767699e-05   1.783636e-05   2.161346e-05   2.188548e-05   2.163008e-05   2.168042e-05   2.232775e-05   2.338330e-05   2.173625e-05   2.177212e-05   9.107008e-06   2.089050e-05   5.954049e-09   5.130767e-09   1.328052e-05   1.563924e-05   1.995870e-05   2.525401e-05   9.834733e-06   1.144715e-05   2.167314e-05   2.160068e-05   1.057879e-08   7.841155e-09   5.994704e-06   5.048836e-06   6.177262e-06   6.996554e-06   6.618855e-06   6.178427e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
256    1.768003e-05   1.783940e-05   2.161612e-05   2.188816e-05   2.163415e-05   2.168450e-05   2.233000e-05   2.338556e-05   2.173971e-05   2.177558e-05   9.108710e-06   2.089249e-05   5.955182e-09   5.131719e-09   1.328273e-05   1.564144e-05   1.996073e-05   2.525600e-05   9.836357e-06   1.144916e-05   2.167722e-05   2.160473e-05   1.058084e-08   7.842603e-09   5.995827e-06   5.049787e-06   6.178427e-06   6.997872e-06   6.620064e-06   6.179556e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
257    1.768298e-05   1.784236e-05   2.161870e-05   2.189076e-05   2.163809e-05   2.168846e-05   2.233218e-05   2.338775e-05   2.174306e-05   2.177894e-05   9.110359e-06   2.089442e-05   5.956281e-09   5.132643e-09   1.328488e-05   1.564358e-05   1.996269e-05   2.525794e-05   9.837931e-06   1.145111e-05   2.168118e-05   2.160867e-05   1.058282e-08   7.844006e-09   5.996917e-06   5.050710e-06   6.179556e-06   6.999150e-06   6.621236e-06   6.180650e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
258    1.768583e-05   1.784522e-05   2.162120e-05   2.189327e-05   2.164191e-05   2.169230e-05   2.233429e-05   2.338987e-05   2.174630e-05   2.178219e-05   9.111956e-06   2.089628e-05   5.957347e-09   5.133539e-09   1.328696e-05   1.564564e-05   1.996459e-05   2.525981e-05   9.839457e-06   1.145300e-05   2.168501e-05   2.161248e-05   1.058475e-08   7.845367e-09   5.997973e-06   5.051605e-06   6.180650e-06   7.000388e-06   6.622373e-06   6.181711e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
259    1.768860e-05   1.784800e-05   2.162362e-05   2.189571e-05   2.164561e-05   2.169602e-05   2.233634e-05   2.339193e-05   2.174945e-05   2.178535e-05   9.113503e-06   2.089809e-05   5.958381e-09   5.134408e-09   1.328898e-05   1.564764e-05   1.996643e-05   2.526163e-05   9.840935e-06   1.145483e-05   2.168873e-05   2.161618e-05   1.058662e-08   7.846687e-09   5.998996e-06   5.052472e-06   6.181711e-06   7.001589e-06   6.623474e-06   6.182740e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
260    1.769128e-05   1.785069e-05   2.162597e-05   2.189807e-05   2.164920e-05   2.169962e-05   2.233832e-05   2.339392e-05   2.175250e-05   2.178841e-05   9.115001e-06   2.089984e-05   5.959384e-09   5.135251e-09   1.329093e-05   1.564958e-05   1.996822e-05   2.526338e-05   9.842368e-06   1.145660e-05   2.169234e-05   2.161976e-05   1.058843e-08   7.847968e-09   5.999989e-06   5.053313e-06   6.182740e-06   7.002753e-06   6.624542e-06   6.183737e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
261    1.769388e-05   1.785329e-05   2.162824e-05   2.190036e-05   2.165268e-05   2.170312e-05   2.234024e-05   2.339584e-05   2.175546e-05   2.179137e-05   9.116452e-06   2.090153e-05   5.960356e-09   5.136069e-09   1.329282e-05   1.565146e-05   1.996994e-05   2.526508e-05   9.843756e-06   1.145831e-05   2.169584e-05   2.162323e-05   1.059019e-08   7.849209e-09   6.000951e-06   5.054128e-06   6.183737e-06   7.003881e-06   6.625577e-06   6.184704e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
262    1.769639e-05   1.785582e-05   2.163044e-05   2.190257e-05   2.165605e-05   2.170651e-05   2.234209e-05   2.339771e-05   2.175832e-05   2.179424e-05   9.117858e-06   2.090317e-05   5.961299e-09   5.136861e-09   1.329465e-05   1.565328e-05   1.997161e-05   2.526673e-05   9.845102e-06   1.145997e-05   2.169922e-05   2.162660e-05   1.059189e-08   7.850413e-09   6.001884e-06   5.054918e-06   6.184704e-06   7.004975e-06   6.626581e-06   6.185641e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
263    1.769884e-05   1.785827e-05   2.163258e-05   2.190472e-05   2.165933e-05   2.170980e-05   2.234389e-05   2.339952e-05   2.176110e-05   2.179702e-05   9.119220e-06   2.090476e-05   5.962213e-09   5.137630e-09   1.329643e-05   1.565504e-05   1.997323e-05   2.526833e-05   9.846406e-06   1.146158e-05   2.170251e-05   2.162986e-05   1.059354e-08   7.851580e-09   6.002789e-06   5.055684e-06   6.185641e-06   7.006035e-06   6.627553e-06   6.186549e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
264    1.770120e-05   1.786064e-05   2.163465e-05   2.190680e-05   2.166250e-05   2.171299e-05   2.234564e-05   2.340127e-05   2.176379e-05   2.179972e-05   9.120538e-06   2.090630e-05   5.963100e-09   5.138376e-09   1.329814e-05   1.565675e-05   1.997480e-05   2.526987e-05   9.847669e-06   1.146313e-05   2.170569e-05   2.163303e-05   1.059514e-08   7.852712e-09   6.003665e-06   5.056427e-06   6.186549e-06   7.007062e-06   6.628496e-06   6.187430e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
265    1.770349e-05   1.786294e-05   2.163665e-05   2.190881e-05   2.166557e-05   2.171607e-05   2.234732e-05   2.340297e-05   2.176640e-05   2.180234e-05   9.121815e-06   2.090778e-05   5.963959e-09   5.139099e-09   1.329981e-05   1.565841e-05   1.997632e-05   2.527137e-05   9.848893e-06   1.146463e-05   2.170878e-05   2.163610e-05   1.059670e-08   7.853809e-09   6.004515e-06   5.057146e-06   6.187430e-06   7.008058e-06   6.629409e-06   6.188283e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
266    1.770572e-05   1.786517e-05   2.163859e-05   2.191077e-05   2.166855e-05   2.171907e-05   2.234896e-05   2.340461e-05   2.176893e-05   2.180487e-05   9.123052e-06   2.090922e-05   5.964793e-09   5.139801e-09   1.330142e-05   1.566001e-05   1.997778e-05   2.527282e-05   9.850079e-06   1.146609e-05   2.171177e-05   2.163907e-05   1.059820e-08   7.854873e-09   6.005338e-06   5.057844e-06   6.188283e-06   7.009023e-06   6.630295e-06   6.189110e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
267    1.770787e-05   1.786733e-05   2.164047e-05   2.191266e-05   2.167144e-05   2.172197e-05   2.235054e-05   2.340620e-05   2.177138e-05   2.180732e-05   9.124250e-06   2.091062e-05   5.965601e-09   5.140481e-09   1.330297e-05   1.566156e-05   1.997921e-05   2.527422e-05   9.851228e-06   1.146750e-05   2.171467e-05   2.164195e-05   1.059966e-08   7.855905e-09   6.006137e-06   5.058520e-06   6.189110e-06   7.009959e-06   6.631153e-06   6.189912e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
268    1.770996e-05   1.786942e-05   2.164229e-05   2.191449e-05   2.167423e-05   2.172478e-05   2.235208e-05   2.340774e-05   2.177376e-05   2.180970e-05   9.125410e-06   2.091197e-05   5.966384e-09   5.141140e-09   1.330448e-05   1.566306e-05   1.998058e-05   2.527558e-05   9.852342e-06   1.146886e-05   2.171749e-05   2.164475e-05   1.060107e-08   7.856905e-09   6.006911e-06   5.059175e-06   6.189912e-06   7.010866e-06   6.631985e-06   6.190688e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
269    1.771198e-05   1.787145e-05   2.164405e-05   2.191627e-05   2.167695e-05   2.172751e-05   2.235356e-05   2.340924e-05   2.177606e-05   2.181201e-05   9.126534e-06   2.091327e-05   5.967144e-09   5.141779e-09   1.330595e-05   1.566451e-05   1.998192e-05   2.527690e-05   9.853421e-06   1.147018e-05   2.172021e-05   2.164745e-05   1.060244e-08   7.857874e-09   6.007661e-06   5.059811e-06   6.190688e-06   7.011744e-06   6.632791e-06   6.191441e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
270    1.771394e-05   1.787341e-05   2.164576e-05   2.191799e-05   2.167958e-05   2.173015e-05   2.235500e-05   2.341068e-05   2.177829e-05   2.181424e-05   9.127622e-06   2.091454e-05   5.967880e-09   5.142399e-09   1.330736e-05   1.566592e-05   1.998321e-05   2.527817e-05   9.854466e-06   1.147146e-05   2.172285e-05   2.165008e-05   1.060377e-08   7.858814e-09   6.008387e-06   5.060426e-06   6.191441e-06   7.012596e-06   6.633572e-06   6.192171e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
271    1.771583e-05   1.787531e-05   2.164742e-05   2.191965e-05   2.168212e-05   2.173271e-05   2.235639e-05   2.341208e-05   2.178045e-05   2.181641e-05   9.128676e-06   2.091576e-05   5.968594e-09   5.143000e-09   1.330873e-05   1.566729e-05   1.998446e-05   2.527940e-05   9.855478e-06   1.147269e-05   2.172541e-05   2.165262e-05   1.060505e-08   7.859725e-09   6.009092e-06   5.061023e-06   6.192171e-06   7.013421e-06   6.634329e-06   6.192878e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
272    1.771767e-05   1.787716e-05   2.164902e-05   2.192127e-05   2.168459e-05   2.173519e-05   2.235774e-05   2.341344e-05   2.178254e-05   2.181851e-05   9.129696e-06   2.091695e-05   5.969286e-09   5.143583e-09   1.331006e-05   1.566861e-05   1.998566e-05   2.528060e-05   9.856459e-06   1.147389e-05   2.172789e-05   2.165508e-05   1.060630e-08   7.860609e-09   6.009775e-06   5.061601e-06   6.192878e-06   7.014221e-06   6.635062e-06   6.193563e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
273    1.771946e-05   1.787894e-05   2.165058e-05   2.192283e-05   2.168699e-05   2.173759e-05   2.235905e-05   2.341475e-05   2.178457e-05   2.182054e-05   9.130684e-06   2.091810e-05   5.969957e-09   5.144148e-09   1.331134e-05   1.566989e-05   1.998684e-05   2.528175e-05   9.857410e-06   1.147505e-05   2.173029e-05   2.165747e-05   1.060751e-08   7.861465e-09   6.010436e-06   5.062161e-06   6.193563e-06   7.014996e-06   6.635773e-06   6.194227e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
274    1.772118e-05   1.788067e-05   2.165208e-05   2.192435e-05   2.168931e-05   2.173992e-05   2.236032e-05   2.341602e-05   2.178654e-05   2.182251e-05   9.131641e-06   2.091921e-05   5.970607e-09   5.144696e-09   1.331259e-05   1.567113e-05   1.998797e-05   2.528287e-05   9.858331e-06   1.147617e-05   2.173262e-05   2.165979e-05   1.060868e-08   7.862295e-09   6.011077e-06   5.062704e-06   6.194227e-06   7.015747e-06   6.636462e-06   6.194871e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
275    1.772286e-05   1.788235e-05   2.165354e-05   2.192581e-05   2.169155e-05   2.174218e-05   2.236154e-05   2.341726e-05   2.178844e-05   2.182442e-05   9.132567e-06   2.092028e-05   5.971237e-09   5.145227e-09   1.331379e-05   1.567233e-05   1.998907e-05   2.528396e-05   9.859222e-06   1.147725e-05   2.173488e-05   2.166203e-05   1.060981e-08   7.863100e-09   6.011699e-06   5.063230e-06   6.194871e-06   7.016475e-06   6.637129e-06   6.195494e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
276    1.772448e-05   1.788398e-05   2.165495e-05   2.192723e-05   2.169373e-05   2.174437e-05   2.236273e-05   2.341845e-05   2.179029e-05   2.182627e-05   9.133465e-06   2.092132e-05   5.971848e-09   5.145741e-09   1.331496e-05   1.567349e-05   1.999013e-05   2.528501e-05   9.860086e-06   1.147830e-05   2.173707e-05   2.166421e-05   1.061091e-08   7.863879e-09   6.012301e-06   5.063740e-06   6.195494e-06   7.017180e-06   6.637776e-06   6.196098e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
277    1.772605e-05   1.788555e-05   2.165632e-05   2.192861e-05   2.169584e-05   2.174649e-05   2.236388e-05   2.341960e-05   2.179207e-05   2.182806e-05   9.134333e-06   2.092233e-05   5.972441e-09   5.146240e-09   1.331609e-05   1.567462e-05   1.999115e-05   2.528602e-05   9.860923e-06   1.147932e-05   2.173919e-05   2.166631e-05   1.061198e-08   7.864635e-09   6.012884e-06   5.064234e-06   6.196098e-06   7.017863e-06   6.638403e-06   6.196684e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
278    1.772757e-05   1.788707e-05   2.165764e-05   2.192994e-05   2.169789e-05   2.174854e-05   2.236499e-05   2.342072e-05   2.179381e-05   2.182979e-05   9.135174e-06   2.092330e-05   5.973015e-09   5.146724e-09   1.331718e-05   1.567570e-05   1.999215e-05   2.528701e-05   9.861734e-06   1.148030e-05   2.174124e-05   2.166835e-05   1.061301e-08   7.865368e-09   6.013450e-06   5.064713e-06   6.196684e-06   7.018525e-06   6.639010e-06   6.197251e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
279    1.772904e-05   1.788855e-05   2.165893e-05   2.193123e-05   2.169987e-05   2.175053e-05   2.236607e-05   2.342181e-05   2.179548e-05   2.183148e-05   9.135989e-06   2.092424e-05   5.973571e-09   5.147193e-09   1.331824e-05   1.567676e-05   1.999311e-05   2.528796e-05   9.862519e-06   1.148126e-05   2.174323e-05   2.167033e-05   1.061401e-08   7.866078e-09   6.013997e-06   5.065177e-06   6.197251e-06   7.019167e-06   6.639598e-06   6.197801e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
280    1.773047e-05   1.788998e-05   2.166017e-05   2.193248e-05   2.170179e-05   2.175246e-05   2.236711e-05   2.342285e-05   2.179711e-05   2.183310e-05   9.136777e-06   2.092516e-05   5.974110e-09   5.147647e-09   1.331926e-05   1.567778e-05   1.999404e-05   2.528888e-05   9.863280e-06   1.148218e-05   2.174516e-05   2.167225e-05   1.061498e-08   7.866766e-09   6.014528e-06   5.065626e-06   6.197801e-06   7.019788e-06   6.640168e-06   6.198333e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
281    1.773186e-05   1.789137e-05   2.166137e-05   2.193370e-05   2.170365e-05   2.175433e-05   2.236812e-05   2.342387e-05   2.179869e-05   2.183468e-05   9.137541e-06   2.092604e-05   5.974633e-09   5.148088e-09   1.332025e-05   1.567877e-05   1.999495e-05   2.528977e-05   9.864017e-06   1.148307e-05   2.174703e-05   2.167410e-05   1.061592e-08   7.867432e-09   6.015042e-06   5.066061e-06   6.198333e-06   7.020390e-06   6.640720e-06   6.198849e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
282    1.773320e-05   1.789271e-05   2.166254e-05   2.193487e-05   2.170545e-05   2.175614e-05   2.236910e-05   2.342485e-05   2.180021e-05   2.183621e-05   9.138280e-06   2.092690e-05   5.975139e-09   5.148515e-09   1.332121e-05   1.567973e-05   1.999582e-05   2.529064e-05   9.864730e-06   1.148393e-05   2.174884e-05   2.167590e-05   1.061683e-08   7.868079e-09   6.015541e-06   5.066483e-06   6.198849e-06   7.020974e-06   6.641255e-06   6.199349e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
283    1.773449e-05   1.789401e-05   2.166367e-05   2.193600e-05   2.170720e-05   2.175790e-05   2.237004e-05   2.342580e-05   2.180169e-05   2.183769e-05   9.138996e-06   2.092772e-05   5.975630e-09   5.148928e-09   1.332214e-05   1.568066e-05   1.999667e-05   2.529147e-05   9.865422e-06   1.148476e-05   2.175059e-05   2.167765e-05   1.061771e-08   7.868705e-09   6.016023e-06   5.066892e-06   6.199349e-06   7.021539e-06   6.641773e-06   6.199833e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
