Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
242    1.261050e-03   1.070311e-03   5.528081e-04   9.457420e-05   2.770525e-06   1.000109e-06   1.689571e-03   3.938987e-04   5.174984e-05   1.005669e-05   1.130805e-02   6.987771e-03   3.337867e-06   3.337871e-06   8.338976e-03   2.886643e-03   6.260052e-03   1.486692e-03   8.536720e-03   1.156255e-02   1.002050e-06   1.001649e-06   4.393744e-06   4.395670e-06   1.071553e-05   2.004842e-03   4.384610e-03   1.107848e-02   1.890102e-03   4.385240e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
243    1.260948e-03   1.070187e-03   5.526979e-04   9.454125e-05   2.769310e-06   9.995679e-07   1.689277e-03   3.937824e-04   5.173393e-05   1.005209e-05   1.130821e-02   6.987109e-03   3.338413e-06   3.338417e-06   8.338061e-03   2.886264e-03   6.259440e-03   1.486399e-03   8.537680e-03   1.156118e-02   1.001509e-06   1.001313e-06   4.394436e-06   4.396362e-06   1.071510e-05   2.005145e-03   4.385240e-03   1.108001e-02   1.890353e-03   4.385848e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
244    1.260850e-03   1.070068e-03   5.525916e-04   9.450951e-05   2.768141e-06   9.990464e-07   1.688994e-03   3.936702e-04   5.171861e-05   1.004765e-05   1.130836e-02   6.986471e-03   3.338939e-06   3.338942e-06   8.337179e-03   2.885898e-03   6.258851e-03   1.486117e-03   8.538606e-03   1.155986e-02   1.000988e-06   1.000990e-06   4.395103e-06   4.397030e-06   1.071468e-05   2.005437e-03   4.385848e-03   1.108149e-02   1.890595e-03   4.386433e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
245    1.260755e-03   1.069953e-03   5.524892e-04   9.447893e-05   2.767014e-06   9.985442e-07   1.688721e-03   3.935622e-04   5.170385e-05   1.004337e-05   1.130852e-02   6.985855e-03   3.339446e-06   3.339450e-06   8.336330e-03   2.885546e-03   6.258282e-03   1.485845e-03   8.539498e-03   1.155859e-02   1.000486e-06   1.000678e-06   4.395747e-06   4.397674e-06   1.071428e-05   2.005719e-03   4.386433e-03   1.108292e-02   1.890828e-03   4.386998e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
246    1.260664e-03   1.069842e-03   5.523905e-04   9.444946e-05   2.765928e-06   9.980603e-07   1.688458e-03   3.934580e-04   5.168962e-05   1.003925e-05   1.130866e-02   6.985262e-03   3.339935e-06   3.339939e-06   8.335511e-03   2.885207e-03   6.257734e-03   1.485583e-03   8.540360e-03   1.155736e-02   1.000003e-06   1.000378e-06   4.396368e-06   4.398295e-06   1.071390e-05   2.005991e-03   4.386998e-03   1.108430e-02   1.891053e-03   4.387543e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
247    1.260577e-03   1.069736e-03   5.522954e-04   9.442107e-05   2.764882e-06   9.975942e-07   1.688204e-03   3.933577e-04   5.167591e-05   1.003528e-05   1.130880e-02   6.984691e-03   3.340407e-06   3.340410e-06   8.334722e-03   2.884880e-03   6.257206e-03   1.485330e-03   8.541190e-03   1.155618e-02   9.995370e-07   1.000089e-06   4.396967e-06   4.398894e-06   1.071353e-05   2.006253e-03   4.387543e-03   1.108563e-02   1.891270e-03   4.388069e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
248    1.260492e-03   1.069633e-03   5.522038e-04   9.439370e-05   2.763875e-06   9.971451e-07   1.687960e-03   3.932610e-04   5.166270e-05   1.003146e-05   1.130894e-02   6.984140e-03   3.340862e-06   3.340865e-06   8.333962e-03   2.884565e-03   6.256697e-03   1.485087e-03   8.541991e-03   1.155504e-02   9.990885e-07   9.998098e-07   4.397544e-06   4.399471e-06   1.071317e-05   2.006506e-03   4.388069e-03   1.108691e-02   1.891479e-03   4.388575e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
249    1.260411e-03   1.069534e-03   5.521154e-04   9.436733e-05   2.762904e-06   9.967125e-07   1.687724e-03   3.931677e-04   5.164998e-05   1.002777e-05   1.130907e-02   6.983609e-03   3.341300e-06   3.341304e-06   8.333229e-03   2.884261e-03   6.256206e-03   1.484852e-03   8.542763e-03   1.155394e-02   9.986563e-07   9.995414e-07   4.398101e-06   4.400028e-06   1.071283e-05   2.006749e-03   4.388575e-03   1.108814e-02   1.891680e-03   4.389064e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
250    1.260332e-03   1.069438e-03   5.520303e-04   9.434192e-05   2.761969e-06   9.962957e-07   1.687497e-03   3.930779e-04   5.163771e-05   1.002422e-05   1.130920e-02   6.983097e-03   3.341723e-06   3.341727e-06   8.332523e-03   2.883968e-03   6.255733e-03   1.484626e-03   8.543508e-03   1.155288e-02   9.982399e-07   9.992827e-07   4.398637e-06   4.400565e-06   1.071249e-05   2.006984e-03   4.389064e-03   1.108933e-02   1.891875e-03   4.389535e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
251    1.260257e-03   1.069346e-03   5.519483e-04   9.431744e-05   2.761067e-06   9.958942e-07   1.687278e-03   3.929913e-04   5.162589e-05   1.002080e-05   1.130932e-02   6.982603e-03   3.342131e-06   3.342135e-06   8.331842e-03   2.883686e-03   6.255277e-03   1.484407e-03   8.544227e-03   1.155186e-02   9.978387e-07   9.990335e-07   4.399155e-06   4.401083e-06   1.071217e-05   2.007211e-03   4.389535e-03   1.109048e-02   1.892062e-03   4.389989e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
252    1.260184e-03   1.069258e-03   5.518693e-04   9.429384e-05   2.760199e-06   9.955072e-07   1.687067e-03   3.929078e-04   5.161450e-05   1.001750e-05   1.130944e-02   6.982128e-03   3.342524e-06   3.342528e-06   8.331186e-03   2.883414e-03   6.254838e-03   1.484197e-03   8.544919e-03   1.155088e-02   9.974522e-07   9.987934e-07   4.399654e-06   4.401582e-06   1.071187e-05   2.007430e-03   4.389989e-03   1.109159e-02   1.892243e-03   4.390427e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
253    1.260114e-03   1.069172e-03   5.517931e-04   9.427109e-05   2.759362e-06   9.951344e-07   1.686864e-03   3.928274e-04   5.160352e-05   1.001433e-05   1.130956e-02   6.981669e-03   3.342903e-06   3.342907e-06   8.330554e-03   2.883152e-03   6.254414e-03   1.483994e-03   8.545587e-03   1.154993e-02   9.970798e-07   9.985620e-07   4.400135e-06   4.402064e-06   1.071157e-05   2.007640e-03   4.390427e-03   1.109266e-02   1.892418e-03   4.390850e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
254    1.260046e-03   1.069090e-03   5.517196e-04   9.424917e-05   2.758556e-06   9.947752e-07   1.686668e-03   3.927498e-04   5.159294e-05   1.001127e-05   1.130967e-02   6.981227e-03   3.343269e-06   3.343273e-06   8.329944e-03   2.882899e-03   6.254005e-03   1.483799e-03   8.546232e-03   1.154902e-02   9.967209e-07   9.983391e-07   4.400600e-06   4.402528e-06   1.071129e-05   2.007844e-03   4.390850e-03   1.109369e-02   1.892586e-03   4.391257e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
255    1.259981e-03   1.069011e-03   5.516489e-04   9.422805e-05   2.757778e-06   9.944290e-07   1.686479e-03   3.926751e-04   5.158274e-05   1.000832e-05   1.130978e-02   6.980801e-03   3.343622e-06   3.343625e-06   8.329357e-03   2.882656e-03   6.253612e-03   1.483611e-03   8.546853e-03   1.154814e-02   9.963751e-07   9.981243e-07   4.401047e-06   4.402976e-06   1.071101e-05   2.008040e-03   4.391257e-03   1.109468e-02   1.892748e-03   4.391650e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
256    1.259918e-03   1.068934e-03   5.515806e-04   9.420769e-05   2.757030e-06   9.940955e-07   1.686297e-03   3.926030e-04   5.157291e-05   1.000547e-05   1.130988e-02   6.980390e-03   3.343962e-06   3.343965e-06   8.328791e-03   2.882421e-03   6.253232e-03   1.483429e-03   8.547452e-03   1.154729e-02   9.960419e-07   9.979173e-07   4.401479e-06   4.403408e-06   1.071075e-05   2.008229e-03   4.391650e-03   1.109564e-02   1.892904e-03   4.392029e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
257    1.259857e-03   1.068860e-03   5.515149e-04   9.418806e-05   2.756308e-06   9.937741e-07   1.686121e-03   3.925336e-04   5.156344e-05   1.000273e-05   1.130998e-02   6.979994e-03   3.344290e-06   3.344293e-06   8.328245e-03   2.882195e-03   6.252866e-03   1.483254e-03   8.548030e-03   1.154647e-02   9.957208e-07   9.977179e-07   4.401895e-06   4.403824e-06   1.071049e-05   2.008411e-03   4.392029e-03   1.109656e-02   1.893055e-03   4.392394e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
258    1.259799e-03   1.068789e-03   5.514515e-04   9.416915e-05   2.755612e-06   9.934643e-07   1.685952e-03   3.924666e-04   5.155431e-05   1.000009e-05   1.131008e-02   6.979612e-03   3.344606e-06   3.344609e-06   8.327719e-03   2.881977e-03   6.252514e-03   1.483085e-03   8.548587e-03   1.154568e-02   9.954114e-07   9.975257e-07   4.402296e-06   4.404225e-06   1.071025e-05   2.008586e-03   4.392394e-03   1.109745e-02   1.893201e-03   4.392746e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
259    1.259743e-03   1.068721e-03   5.513904e-04   9.415091e-05   2.754942e-06   9.931658e-07   1.685789e-03   3.924021e-04   5.154551e-05   9.997545e-06   1.131017e-02   6.979244e-03   3.344911e-06   3.344914e-06   8.327212e-03   2.881766e-03   6.252173e-03   1.482922e-03   8.549125e-03   1.154492e-02   9.951132e-07   9.973405e-07   4.402683e-06   4.404612e-06   1.071001e-05   2.008756e-03   4.392746e-03   1.109831e-02   1.893341e-03   4.393086e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
260    1.259688e-03   1.068655e-03   5.513315e-04   9.413334e-05   2.754296e-06   9.928781e-07   1.685632e-03   3.923399e-04   5.153703e-05   9.995091e-06   1.131026e-02   6.978890e-03   3.345205e-06   3.345208e-06   8.326723e-03   2.881564e-03   6.251846e-03   1.482766e-03   8.549643e-03   1.154419e-02   9.948258e-07   9.971620e-07   4.403056e-06   4.404986e-06   1.070979e-05   2.008919e-03   4.393086e-03   1.109914e-02   1.893476e-03   4.393413e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
261    1.259636e-03   1.068591e-03   5.512748e-04   9.411640e-05   2.753674e-06   9.926009e-07   1.685480e-03   3.922799e-04   5.152885e-05   9.992727e-06   1.131035e-02   6.978547e-03   3.345488e-06   3.345492e-06   8.326252e-03   2.881368e-03   6.251530e-03   1.482614e-03   8.550143e-03   1.154348e-02   9.945488e-07   9.969900e-07   4.403416e-06   4.405346e-06   1.070957e-05   2.009077e-03   4.393413e-03   1.109994e-02   1.893606e-03   4.393729e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
262    1.259586e-03   1.068530e-03   5.512201e-04   9.410008e-05   2.753074e-06   9.923337e-07   1.685334e-03   3.922221e-04   5.152097e-05   9.990448e-06   1.131043e-02   6.978218e-03   3.345762e-06   3.345765e-06   8.325798e-03   2.881180e-03   6.251225e-03   1.482469e-03   8.550624e-03   1.154280e-02   9.942819e-07   9.968242e-07   4.403763e-06   4.405693e-06   1.070936e-05   2.009229e-03   4.393729e-03   1.110071e-02   1.893732e-03   4.394034e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
263    1.259537e-03   1.068471e-03   5.511673e-04   9.408434e-05   2.752495e-06   9.920762e-07   1.685193e-03   3.921664e-04   5.151337e-05   9.988251e-06   1.131051e-02   6.977900e-03   3.346025e-06   3.346029e-06   8.325361e-03   2.880999e-03   6.250931e-03   1.482328e-03   8.551089e-03   1.154214e-02   9.940247e-07   9.966644e-07   4.404098e-06   4.406027e-06   1.070915e-05   2.009375e-03   4.394034e-03   1.110145e-02   1.893853e-03   4.394327e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
264    1.259490e-03   1.068414e-03   5.511165e-04   9.406917e-05   2.751938e-06   9.918280e-07   1.685057e-03   3.921127e-04   5.150605e-05   9.986133e-06   1.131059e-02   6.977593e-03   3.346279e-06   3.346283e-06   8.324939e-03   2.880824e-03   6.250648e-03   1.482193e-03   8.551537e-03   1.154151e-02   9.937767e-07   9.965104e-07   4.404420e-06   4.406350e-06   1.070896e-05   2.009516e-03   4.394327e-03   1.110216e-02   1.893970e-03   4.394611e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
265    1.259445e-03   1.068359e-03   5.510675e-04   9.405455e-05   2.751401e-06   9.915888e-07   1.684926e-03   3.920609e-04   5.149899e-05   9.984093e-06   1.131067e-02   6.977298e-03   3.346524e-06   3.346528e-06   8.324532e-03   2.880655e-03   6.250375e-03   1.482062e-03   8.551970e-03   1.154090e-02   9.935377e-07   9.963620e-07   4.404731e-06   4.406661e-06   1.070877e-05   2.009653e-03   4.394611e-03   1.110285e-02   1.894083e-03   4.394884e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
266    1.259402e-03   1.068306e-03   5.510202e-04   9.404045e-05   2.750883e-06   9.913582e-07   1.684800e-03   3.920110e-04   5.149219e-05   9.982125e-06   1.131074e-02   6.977013e-03   3.346761e-06   3.346764e-06   8.324140e-03   2.880492e-03   6.250112e-03   1.481936e-03   8.552386e-03   1.154031e-02   9.933074e-07   9.962189e-07   4.405031e-06   4.406961e-06   1.070859e-05   2.009784e-03   4.394884e-03   1.110352e-02   1.894192e-03   4.395147e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
267    1.259360e-03   1.068255e-03   5.509747e-04   9.402686e-05   2.750384e-06   9.911360e-07   1.684679e-03   3.919629e-04   5.148563e-05   9.980229e-06   1.131081e-02   6.976738e-03   3.346989e-06   3.346992e-06   8.323762e-03   2.880336e-03   6.249858e-03   1.481815e-03   8.552788e-03   1.153975e-02   9.930854e-07   9.960810e-07   4.405320e-06   4.407251e-06   1.070841e-05   2.009911e-03   4.395147e-03   1.110416e-02   1.894297e-03   4.395401e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
268    1.259320e-03   1.068206e-03   5.509308e-04   9.401376e-05   2.749902e-06   9.909218e-07   1.684561e-03   3.919165e-04   5.147931e-05   9.978401e-06   1.131088e-02   6.976473e-03   3.347208e-06   3.347212e-06   8.323397e-03   2.880184e-03   6.249613e-03   1.481697e-03   8.553176e-03   1.153920e-02   9.928714e-07   9.959481e-07   4.405599e-06   4.407530e-06   1.070824e-05   2.010033e-03   4.395401e-03   1.110478e-02   1.894398e-03   4.395646e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
269    1.259281e-03   1.068159e-03   5.508884e-04   9.400114e-05   2.749439e-06   9.907153e-07   1.684448e-03   3.918717e-04   5.147321e-05   9.976639e-06   1.131095e-02   6.976218e-03   3.347420e-06   3.347424e-06   8.323046e-03   2.880039e-03   6.249378e-03   1.481585e-03   8.553549e-03   1.153867e-02   9.926652e-07   9.958200e-07   4.405868e-06   4.407799e-06   1.070808e-05   2.010151e-03   4.395646e-03   1.110538e-02   1.894495e-03   4.395882e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
270    1.259243e-03   1.068113e-03   5.508476e-04   9.398896e-05   2.748992e-06   9.905163e-07   1.684339e-03   3.918286e-04   5.146734e-05   9.974941e-06   1.131101e-02   6.975972e-03   3.347625e-06   3.347628e-06   8.322707e-03   2.879898e-03   6.249150e-03   1.481476e-03   8.553910e-03   1.153816e-02   9.924664e-07   9.956966e-07   4.406128e-06   4.408058e-06   1.070792e-05   2.010264e-03   4.395882e-03   1.110595e-02   1.894589e-03   4.396109e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
271    1.259207e-03   1.068069e-03   5.508083e-04   9.397723e-05   2.748561e-06   9.903244e-07   1.684234e-03   3.917870e-04   5.146167e-05   9.973303e-06   1.131107e-02   6.975734e-03   3.347822e-06   3.347825e-06   8.322381e-03   2.879763e-03   6.248931e-03   1.481371e-03   8.554257e-03   1.153767e-02   9.922747e-07   9.955775e-07   4.406378e-06   4.408308e-06   1.070777e-05   2.010374e-03   4.396109e-03   1.110651e-02   1.894680e-03   4.396329e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
272    1.259172e-03   1.068027e-03   5.507704e-04   9.396591e-05   2.748145e-06   9.901395e-07   1.684133e-03   3.917470e-04   5.145621e-05   9.971725e-06   1.131113e-02   6.975506e-03   3.348012e-06   3.348015e-06   8.322066e-03   2.879632e-03   6.248719e-03   1.481270e-03   8.554593e-03   1.153720e-02   9.920900e-07   9.954628e-07   4.406619e-06   4.408549e-06   1.070763e-05   2.010479e-03   4.396329e-03   1.110704e-02   1.894767e-03   4.396540e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
273    1.259138e-03   1.067986e-03   5.507338e-04   9.395501e-05   2.747745e-06   9.899613e-07   1.684035e-03   3.917083e-04   5.145095e-05   9.970203e-06   1.131119e-02   6.975285e-03   3.348195e-06   3.348198e-06   8.321762e-03   2.879507e-03   6.248516e-03   1.481172e-03   8.554916e-03   1.153675e-02   9.919119e-07   9.953522e-07   4.406851e-06   4.408782e-06   1.070749e-05   2.010581e-03   4.396540e-03   1.110756e-02   1.894851e-03   4.396745e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
274    1.259106e-03   1.067946e-03   5.506986e-04   9.394449e-05   2.747359e-06   9.897895e-07   1.683941e-03   3.916711e-04   5.144588e-05   9.968736e-06   1.131124e-02   6.975072e-03   3.348371e-06   3.348375e-06   8.321470e-03   2.879385e-03   6.248319e-03   1.481078e-03   8.555227e-03   1.153631e-02   9.917403e-07   9.952456e-07   4.407075e-06   4.409006e-06   1.070735e-05   2.010679e-03   4.396745e-03   1.110806e-02   1.894933e-03   4.396941e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
275    1.259075e-03   1.067908e-03   5.506646e-04   9.393436e-05   2.746987e-06   9.896238e-07   1.683850e-03   3.916351e-04   5.144098e-05   9.967322e-06   1.131130e-02   6.974867e-03   3.348542e-06   3.348545e-06   8.321188e-03   2.879268e-03   6.248130e-03   1.480988e-03   8.555528e-03   1.153589e-02   9.915748e-07   9.951429e-07   4.407292e-06   4.409223e-06   1.070722e-05   2.010774e-03   4.396941e-03   1.110854e-02   1.895011e-03   4.397131e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
276    1.259045e-03   1.067871e-03   5.506318e-04   9.392458e-05   2.746628e-06   9.894642e-07   1.683762e-03   3.916005e-04   5.143627e-05   9.965959e-06   1.131135e-02   6.974669e-03   3.348706e-06   3.348710e-06   8.320916e-03   2.879155e-03   6.247947e-03   1.480900e-03   8.555818e-03   1.153548e-02   9.914153e-07   9.950438e-07   4.407500e-06   4.409431e-06   1.070709e-05   2.010865e-03   4.397131e-03   1.110900e-02   1.895087e-03   4.397314e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
277    1.259016e-03   1.067836e-03   5.506002e-04   9.391516e-05   2.746282e-06   9.893102e-07   1.683678e-03   3.915671e-04   5.143172e-05   9.964645e-06   1.131140e-02   6.974479e-03   3.348864e-06   3.348868e-06   8.320653e-03   2.879047e-03   6.247771e-03   1.480816e-03   8.556097e-03   1.153508e-02   9.912616e-07   9.949483e-07   4.407701e-06   4.409632e-06   1.070697e-05   2.010953e-03   4.397314e-03   1.110945e-02   1.895159e-03   4.397490e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
278    1.258988e-03   1.067802e-03   5.505698e-04   9.390608e-05   2.745949e-06   9.891619e-07   1.683596e-03   3.915349e-04   5.142734e-05   9.963378e-06   1.131145e-02   6.974295e-03   3.349017e-06   3.349021e-06   8.320401e-03   2.878942e-03   6.247601e-03   1.480735e-03   8.556367e-03   1.153470e-02   9.911133e-07   9.948563e-07   4.407895e-06   4.409826e-06   1.070686e-05   2.011038e-03   4.397490e-03   1.110988e-02   1.895230e-03   4.397661e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
279    1.258961e-03   1.067769e-03   5.505404e-04   9.389732e-05   2.745627e-06   9.890188e-07   1.683518e-03   3.915039e-04   5.142311e-05   9.962157e-06   1.131149e-02   6.974118e-03   3.349164e-06   3.349168e-06   8.320157e-03   2.878841e-03   6.247437e-03   1.480656e-03   8.556626e-03   1.153434e-02   9.909704e-07   9.947675e-07   4.408082e-06   4.410013e-06   1.070674e-05   2.011120e-03   4.397661e-03   1.111029e-02   1.895297e-03   4.397825e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
280    1.258935e-03   1.067737e-03   5.505121e-04   9.388888e-05   2.745317e-06   9.888809e-07   1.683442e-03   3.914740e-04   5.141903e-05   9.960979e-06   1.131154e-02   6.973947e-03   3.349306e-06   3.349310e-06   8.319922e-03   2.878743e-03   6.247279e-03   1.480581e-03   8.556877e-03   1.153399e-02   9.908327e-07   9.946820e-07   4.408262e-06   4.410193e-06   1.070664e-05   2.011199e-03   4.397825e-03   1.111069e-02   1.895363e-03   4.397983e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
281    1.258910e-03   1.067707e-03   5.504848e-04   9.388074e-05   2.745019e-06   9.887480e-07   1.683369e-03   3.914451e-04   5.141511e-05   9.959844e-06   1.131158e-02   6.973782e-03   3.349443e-06   3.349447e-06   8.319695e-03   2.878649e-03   6.247127e-03   1.480508e-03   8.557119e-03   1.153365e-02   9.906999e-07   9.945995e-07   4.408436e-06   4.410367e-06   1.070653e-05   2.011275e-03   4.397983e-03   1.111108e-02   1.895426e-03   4.398135e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
282    1.258885e-03   1.067678e-03   5.504585e-04   9.387289e-05   2.744731e-06   9.886198e-07   1.683299e-03   3.914173e-04   5.141132e-05   9.958749e-06   1.131162e-02   6.973623e-03   3.349575e-06   3.349579e-06   8.319477e-03   2.878559e-03   6.246980e-03   1.480438e-03   8.557352e-03   1.153332e-02   9.905718e-07   9.945200e-07   4.408603e-06   4.410535e-06   1.070643e-05   2.011348e-03   4.398135e-03   1.111145e-02   1.895487e-03   4.398282e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
283    1.258862e-03   1.067649e-03   5.504332e-04   9.386533e-05   2.744453e-06   9.884962e-07   1.683231e-03   3.913905e-04   5.140767e-05   9.957694e-06   1.131166e-02   6.973470e-03   3.349702e-06   3.349706e-06   8.319266e-03   2.878472e-03   6.246839e-03   1.480370e-03   8.557576e-03   1.153300e-02   9.904484e-07   9.944433e-07   4.408765e-06   4.410696e-06   1.070633e-05   2.011419e-03   4.398282e-03   1.111181e-02   1.895545e-03   4.398424e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
